elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,crop_type,standard_yield
497.66983,-13.58523927736259,-5.86697203964855,2,9.583479,1712.0,-5.2,30.3,12.55,0.65,4,5.975152997721829,2.429472300177027e-07,5,0.6844544965215515
812.4005,-4.443187704961463,-5.673273616730154,3,12.081053,548.0,-3.4000000000000004,32.0,14.3,0.57,3,5.901164316905402,0.2764891638366775,4,0.6030341502372036
468.1968,-11.215244636119124,-9.173359072720713,0,4.602395,1947.1,-5.3,31.1,12.9,0.65,4,7.023956903748863,0.0463652769370628,2,0.5027576383737865
592.4327,-5.957100631687329,-6.497618067754957,1,9.256704,470.0,-5.5,31.6,13.05,0.56,0,6.087710598087974,0.2906051320403124,3,0.6218770185123862
586.39935,-6.790653880033414,-5.853458196189127,1,2.2443585,609.2,-5.4,32.9,13.75,0.55,0,6.650672067100214,0.2554277961627367,7,0.7201279897317237
924.0038,-4.389119386149826,-2.9750095393320253,3,17.763071,985.4,-2.0,26.0,12.0,0.62,3,5.58377747415205,0.2642269506074302,4,0.5996740902982598
413.8626,-12.111877589745454,-8.831008371748664,0,11.163341,1891.8,-5.8,33.7,13.95,0.67,4,6.5958508195544345,0.0600755162431066,0,0.5031394073829402
721.5092,-4.420659238789948,-0.4208931255010755,3,6.346943,1261.8,-3.6,28.5,12.45,0.61,5,4.62542374250186,0.7503792139520827,6,0.5036738987147341
823.2931,-5.254212487136034,-5.997605859756306,3,9.209545,598.1,-3.3,28.7,12.7,0.57,3,5.142679048949877,0.3103021840498628,4,0.611435020513518
470.88922,-5.29025803301046,0.4169651689831513,3,2.2548587,1069.6,-6.0,32.4,13.2,0.58,0,5.763752865723852,0.765922969263377,7,0.4437047927952117
736.6279,-4.276477055292247,-0.5244992586899853,3,9.8504715,1269.8,-3.5,29.0,12.75,0.62,5,4.912133849925267,0.7408702621293075,6,0.5071896352218918
306.45764,-11.755927824235505,-5.7273289905678455,2,24.287903,1741.1,-6.7,31.6,12.45,0.7,4,5.669405773504711,0.0042961633172904,5,0.5797823988294858
705.11145,-10.160912419292185,-1.0200068522021624,4,7.252278,2069.1,-3.0,29.4,13.2,0.67,5,4.795794179970657,0.1982864994296706,6,0.7887938015836466
752.66833,-2.902240618829781,-0.929914562472676,3,16.327837,1306.5,-3.3,31.1,13.9,0.64,5,4.218828354192561,0.2943248535293953,6,0.6169927951468452
681.0556,-2.433648522462251,-3.0200556841967687,3,6.9073224,812.5,-4.4,29.9,12.75,0.57,3,5.032364062734406,0.284314191825162,4,0.5499547672434599
466.17514,-14.671111346829653,-7.1507871682937365,2,5.5841584,1303.4,-5.9,30.1,12.1,0.61,1,5.357355058726626,4.2197786329327367e-10,7,0.413172520357991
713.0896,-5.668736264691926,-2.078591256523632,2,22.538147,974.5,-3.9,30.2,13.15,0.64,3,5.959488758468396,0.7134571425714293,2,0.2186378416198588
590.4634,-8.394680671445341,-5.610209013919513,2,4.7382836,1122.3,-4.9,32.6,13.85,0.59,0,5.443479182050498,0.2435051339677376,1,0.6175182780425623
476.2977,-7.475519251647495,-1.5380375181467112,4,19.120518,1114.8,-6.0,33.3,13.65,0.64,0,5.3112646429757016,0.5605488763521713,7,0.4390843601658459
804.3073,-4.866722868985962,-4.853433780191824,3,11.981318,583.2,-3.5,29.9,13.2,0.57,3,6.051473058761112,0.2769987270276005,4,0.5895566045105822
782.4242,-5.790389982018111,-7.416559422995722,1,3.896171,736.9,-3.5,33.0,14.75,0.56,3,4.948484225269905,0.4545962237886459,7,0.3908775253573593
609.498,-9.097568815996636,-5.326418301271629,2,1.405751,1395.8,-4.5,31.3,13.4,0.6,1,5.419586358211655,0.0500225170733399,1,0.4661843778171607
422.5767,-1.0278722333596626,-4.871452238137722,3,16.360176,243.7,-7.2,33.1,12.95,0.56,0,6.014783874907579,0.0234716982488202,7,0.6505183856100096
976.4878,-3.7988735724561113,-2.2948127518744004,3,4.3551097,1207.6,-1.3000000000000007,27.3,13.0,0.6,5,5.27558034821624,0.4397958354417431,6,0.4957848456139149
799.8313,-4.271971362057943,-1.601102120957352,3,1.9207828,1147.3,-3.0,31.1,14.05,0.58,3,6.677203060551678,0.7036806942093495,1,0.4421022633960743
590.0427,-6.9123075973596,-2.245261992523182,2,18.173222,996.3,-5.0,30.4,12.7,0.62,0,5.087243633573095,0.5893812298530176,1,0.5536845588234948
739.3091,-10.29608321632128,-0.7632438264731254,4,0.5664721,2151.6,-2.6,32.7,15.05,0.66,5,4.779893207971547,0.2763769211997077,6,0.7340374195293382
664.23553,-7.790917778048717,-4.065126245058815,2,20.83319,1052.0,-4.3,32.1,13.9,0.64,3,4.89917788530394,0.0572362967459995,6,0.5879423710587834
476.886,-9.931122064342722,-4.321889270787852,2,13.027219,1558.4,-5.5,31.2,12.85,0.65,4,6.4590777812843205,0.0405498928115419,7,0.551472848190737
614.2697,-5.885009539938478,-4.128190847869456,2,5.397086,526.6,-5.4,30.1,12.35,0.55,0,6.364244739461577,0.204594673279062,4,0.5975004696419262
669.2102,-3.659197082192712,-6.574196514025021,3,16.960773,422.3,-4.8,28.8,12.0,0.58,3,5.310872817708512,0.1951610669925585,4,0.5914153008181476
628.8056,-5.578622400005862,-7.9075624020214255,1,16.238022,616.9,-5.0,31.2,13.1,0.59,0,4.6077746965957065,0.337366460520897,4,0.5837877978472861
703.14374,-9.620229231175802,-1.6956990251733133,4,1.439419,1897.9,-3.2,30.5,13.65,0.64,5,5.932919251407839,0.1730572213987334,2,0.6269512638881477
354.73767,-14.38274697983425,-7.547193243103478,2,0.6391969,1299.2,-6.9,32.3,12.7,0.59,1,4.392168607071508,2.4510631145442726e-09,7,0.3727110235872284
564.64014,-2.005607665203451,-4.285852354896058,3,4.97752,461.8,-5.8,30.9,12.55,0.54,0,6.1098321053043945,0.0775232944936842,4,0.6303924861512449
422.44864,-0.4060865670258256,-4.168732378247725,3,7.418287,355.4,-7.1,31.6,12.25,0.54,0,6.008282908230616,0.003524240453993,7,0.6658455631805997
819.33386,-3.420395340774645,-2.177692775226067,3,20.200562,1102.8,-2.7,27.5,12.4,0.64,3,6.052702459686443,0.4387657694145114,2,0.3290717943031027
690.55237,-4.9343082675005085,-7.619267074887067,1,38.479637,577.7,-4.5,30.6,13.05,0.66,3,4.811326534414234,0.4284769173799164,4,0.5265923210190848
751.73175,-4.371096613212613,-0.6776561512301129,3,1.1935976,1258.8,-3.3,30.2,13.45,0.59,5,4.491862691357352,0.7844053542439169,1,0.3554363139313529
741.8317,-9.615723537941498,-9.27246059142315,0,25.06267,1958.4,-2.8,30.0,13.6,0.72,5,4.3701952029702005,0.2456786711389459,6,0.7677469435457109
467.87674,-0.5592801369921343,-4.5471199951115695,3,26.987854,334.4,-6.7,29.7,11.5,0.6,0,4.530047488034983,0.0053968164584356,7,0.5526797576591108
679.49023,-5.839952607595446,-7.466110182346941,1,25.686773,640.2,-4.6,30.8,13.1,0.62,3,5.172173289582887,0.4561428342976338,3,0.3833777490584245
748.3107,-3.66820846866132,-1.4794775298225449,3,2.9669242,1148.4,-3.5,31.7,14.1,0.59,3,6.444211113901205,0.5739399036857109,7,0.4378919848295808
714.98804,-8.146867543558667,-2.7993295743595263,2,12.610144,1362.3,-3.6,30.4,13.4,0.63,5,5.369133436651329,0.1013346944534955,6,0.7248138720754561
837.4995,-7.754872232174292,-0.3983700530687037,4,31.534153,1698.6,-2.1,29.9,13.9,0.72,5,4.340039023664132,0.3384402169980349,6,0.6770476274572015
335.78644,-14.279116035445275,-7.52917478515758,2,1.6804436,1318.1,-7.0,34.7,13.85,0.6,1,5.2432569088974255,4.936259297210126e-09,0,0.4151264259975437
757.4128,-9.881559438765386,-0.6145915484194722,4,8.116094,2093.5,-2.5,30.6,14.05,0.68,5,5.171461520480109,0.2668632567558258,2,0.5471362726413967
874.7771,-1.1630430303887582,-1.871378990145812,3,4.4128027,1390.0,-2.1,29.8,13.85,0.61,5,5.140958478775774,0.0377705611180187,6,0.662556650305808
653.6363,-2.073193063717998,-3.929987810464585,3,14.83072,614.2,-4.8,33.7,14.45,0.58,3,5.685027724373309,0.1076451146949966,4,0.6252655485794579
471.51453,-9.183176987448396,-6.204818126134126,2,6.994266,1297.6,-5.8,34.1,14.15,0.61,1,4.339944231198324,0.0751009691557119,1,0.379728699745072
695.37177,-2.58684209242856,-6.317433488295984,3,7.7662306,438.5,-4.6,31.5,13.45,0.55,3,6.437051926467269,0.3296867383270618,3,0.4930566331205538
876.34204,-8.345118045868006,-8.047205451102128,0,18.662464,1583.2,-1.9000000000000004,28.3,13.2,0.67,5,3.7216114943617695,0.0905664751819675,6,0.568718896857978
732.7393,-2.2669378727930347,-7.335476362239185,3,20.245102,545.6,-4.1,30.9,13.4,0.6,3,5.762475473903269,0.0954517626626697,4,0.6284888440374432
866.433,-4.866722868985962,-4.195760065166571,3,6.9636593,716.4,-2.8,29.4,13.3,0.57,2,4.703004417947207,0.226698665700171,7,0.4904804513670928
921.0516,-1.9560450396261155,-8.27694078991232,3,2.7903278,849.2,-2.2,27.7,12.75,0.56,2,5.171336974726367,0.009599154930081,6,0.4711447806866197
493.7445,-7.092535326731726,-1.4569544573901732,4,9.023989,1061.6,-5.8,32.0,13.1,0.6,0,4.9899956743561065,0.7061200061023836,1,0.5046724458864872
805.2126,-9.187682680682698,-2.3488681257120927,2,1.9512837,1824.9,-2.3,29.9,13.8,0.64,5,4.6889268800142805,0.0395805264360414,6,0.8223619706418529
410.19925,-11.769444903938414,-9.12831292785597,0,2.6778994,1900.4,-5.9,32.7,13.400000000000002,0.64,4,5.708633676626888,0.0456066833615884,0,0.5402327608110675
762.44324,-10.377185694538737,-0.3217916067986401,4,14.00243,2201.5,-2.4000000000000004,30.6,14.1,0.7,5,3.978294624382692,0.3707504423469429,6,0.5827249759673604
713.74615,-14.549457629503468,-6.051661233593999,2,14.432365,1604.0,-3.4000000000000004,27.7,12.15,0.66,5,5.14791133141575,7.575034690946127e-09,6,0.792785005991502
665.9989,-7.304302908743975,-4.700276887651697,2,8.195986,855.4,-4.5,35.0,15.25,0.58,3,5.6372210436672665,0.1285171347899842,7,0.488666722054851
696.01654,-8.56139132111456,-0.2362039315556277,4,5.8343353,1748.3,-3.4000000000000004,30.4,13.5,0.64,5,4.924488158560441,0.12405556013715,6,0.8430487581876414
274.3246,-12.904879598982811,-7.63278091834649,2,9.946605,1638.2,-7.3,35.3,13.999999999999998,0.65,4,6.908165160012045,0.0012186137375663,7,0.4922850022465987
125.5408,-12.165945908557092,-6.686811876186879,2,23.658562,1547.2,-8.7,35.0,13.15,0.68,4,5.758940751784765,0.00056223246282,0,0.4409772983684696
694.1493,-8.245992794713338,-6.457076537376689,0,12.539446,1198.2,-4.0,28.0,12.0,0.62,3,5.993380137271073,0.2199473030637664,2,0.4398861547784719
499.39627,-7.5521160366306495,-1.5515513616061345,4,10.811868,1155.0,-5.7,32.8,13.55,0.61,0,5.528103795704827,0.525574421363979,7,0.4711501079300958
673.1796,-7.926088575077812,-6.439058079430791,0,1.7684114,1073.4,-4.2,30.4,13.1,0.58,3,5.445473980120766,0.295498063781886,1,0.5555283018366175
781.3368,-5.776872902315201,-4.709286116624646,2,30.806635,642.9,-3.6,29.6,13.0,0.64,3,6.315003498798644,0.2532326785459493,3,0.5718035407999252
834.3236,-3.623151536318288,-1.2497421910123536,3,12.242685,1285.8,-2.5,29.7,13.6,0.63,5,3.969146433391893,0.5773077554426927,6,0.4129290811002296
570.90906,-9.967167610217146,-4.9660491423536826,2,3.270887,1650.5,-4.6,33.8,14.599999999999998,0.63,4,6.0614756480280265,0.0397100790342636,2,0.4766716477125051
500.17075,-0.8386331175189294,-4.448018476409134,3,13.590056,389.1,-6.4,32.3,12.95,0.56,0,5.841646668552576,0.0101865777221544,4,0.6483872781679442
798.707,-1.8614254817057496,-6.466085766349637,3,28.177809,558.2,-3.5,31.5,14.0,0.62,3,6.028128275945928,0.256682954763181,4,0.5909304078196902
733.9847,-2.8932292323611737,-2.754283429494783,3,5.104839,899.7,-3.8,32.8,14.499999999999998,0.58,3,5.3902427125471615,0.3782148897605597,1,0.5467652586142435
555.8948,-5.407406057102342,0.6737281947121887,3,5.368562,1179.2,-5.1,33.5,14.2,0.6,0,5.28451383404758,0.6969800554299628,1,0.5343129274545738
655.2659,-14.504400697160436,-6.132744294350537,2,8.919576,1561.9,-4.0,27.2,11.6,0.64,5,4.894749887205784,6.838030417139439e-09,1,0.4240203067146192
391.82385,-10.332128762195705,-5.515612109703552,2,5.053735,1565.8,-6.3,32.2,12.95,0.63,4,6.205471455548741,0.180000626744463,7,0.5061294129504277
638.7095,-5.709287503800654,-1.9524620509023505,2,9.157933,924.6,-4.7,30.2,12.75,0.59,3,5.254917953340734,0.7735074457272656,1,0.4737058052485375
530.96063,-14.035808600792906,-6.529150369160278,2,9.181462,1608.1,-5.0,32.1,13.55,0.64,4,6.314749376644546,2.1552795930571736e-08,0,0.4857637775703083
836.43225,-5.285752339776156,-4.758836875975863,3,3.262273,646.4,-3.1,28.7,12.8,0.55,3,5.564147226165162,0.2749772279849681,4,0.6302807502344303
711.0991,-7.700803913362654,-4.294861583869007,2,12.607707,1052.8,-3.9,29.9,13.0,0.61,3,5.860684500392444,0.070061500460998,7,0.5080288139093758
838.5575,-3.379844101665917,-2.664191139765296,3,6.4690995,1002.9,-2.8,28.7,12.95,0.59,2,5.046131326539017,0.3996557524886776,6,0.4440495333480669
649.1997,-5.749838742909383,-7.056190264077775,1,9.146694,561.0,-4.8,27.2,11.2,0.56,3,5.901061662534788,0.4113075233852018,7,0.48985533567304
487.33713,-9.570666605598468,-7.533679399644055,0,7.276741,1523.5,-5.5,34.5,14.5,0.63,4,7.118867151504032,0.056777361293747,0,0.3587273437822983
256.4101,-11.386460979022644,-8.281445404398795,0,4.0954003,1701.1,-7.4,33.8,13.2,0.63,4,5.9838579350269,0.3014812562726845,5,0.5241624632904939
677.7419,-7.642229901316712,-3.434480216952408,2,0.5893351,1088.8,-4.2,31.3,13.55,0.58,3,5.693150872125737,0.0854019679511451,7,0.4747015919267453
734.6617,-7.570138809567862,-7.385027121590402,0,11.693318,1105.8,-3.6,32.9,14.65,0.61,3,6.206939353744619,0.0834693978343955,1,0.5684129798747741
888.7425,-1.356787839463795,-1.7857913149027995,3,4.814468,1409.7,-1.9000000000000004,27.1,12.6,0.61,5,5.5799012385074445,0.0526679692592877,6,0.6319579828812624
472.0755,-9.025477724247786,-6.2093227406206,2,3.170575,1246.5,-5.9,34.5,14.3,0.6,1,5.581918906726502,0.0744843163566764,1,0.498731250627737
723.325,-4.970353813374935,-5.389482904082271,3,7.786263,474.6,-4.3,30.3,13.0,0.55,3,6.256145651960908,0.3044527586751862,3,0.5092488083758302
432.0357,-9.791445574079322,-4.439009247436185,2,8.204172,1464.4,-6.0,30.2,12.1,0.63,4,7.482802464532021,0.0198002965904758,7,0.4591447759822346
674.5443,-7.714320993065563,1.2142819330891093,4,21.068514,1618.1,-3.5,31.3,13.9,0.68,5,4.642112762453137,0.1461116009014874,6,0.8006469157938553
1027.094,-4.344062453806794,-4.110172389923559,3,9.510858,894.3,-1.1999999999999993,26.8,12.8,0.59,2,5.189516719910371,0.2138703060406489,6,0.4170490558172879
706.86163,-5.511037001491314,-4.10116316095061,3,18.123066,598.4,-4.3,31.2,13.45,0.59,3,6.472209100275334,0.2150325388181061,7,0.5984603570441425
494.7864,-7.020444234982875,-1.7137174831192106,4,9.032377,1006.7,-5.9,33.7,13.900000000000002,0.6,0,5.490278765056702,0.7166499388861963,1,0.5691819492652979
726.74744,-8.894812620452992,-5.1417291073261815,2,18.88347,1447.2,-3.4000000000000004,30.8,13.7,0.66,5,5.1588160633289855,0.1039290619433687,6,0.7422258670728713
651.6373,-5.596645172943076,0.5521036035773814,4,31.00679,1275.8,-4.2,32.3,14.05,0.68,5,5.62830946848812,0.7854895669415003,1,0.4421855330748057
691.1673,-1.6541635929278034,-3.0470833711156144,3,15.921266,864.8,-4.2,30.7,13.25,0.61,3,4.966332685865815,0.1131406280780412,1,0.5124263414151728
261.3731,-11.742410744532595,-6.848977997699955,2,15.621426,1656.1,-7.7,34.3,13.3,0.67,4,7.150005906197211,0.004428655139626,0,0.3320657242280228
742.5184,-4.402636465852735,-1.880388219118761,3,5.702944,1025.0,-3.6,30.8,13.6,0.59,3,5.909295693961153,0.623598041147287,2,0.2584419013600038
599.3816,-2.176824008106971,-4.393963102571441,3,3.1103456,475.2,-5.4,31.0,12.8,0.54,0,4.864362000427636,0.0903012591510222,7,0.5922087906622547
638.5913,-8.81821583546984,-3.3804248431147155,2,2.6767077,1430.4,-4.2,29.4,12.6,0.61,5,4.990708484951458,0.0137206945071766,6,0.7873297178955941
726.8706,-10.278060443384064,0.2187621315782804,4,3.2434258,2167.6,-2.7,32.8,15.05,0.67,5,5.387314278636261,0.3660468061553187,0,0.5288833513916844
626.0168,-8.056753678872603,-2.173188160739593,4,34.018604,1286.2,-4.8,29.6,12.4,0.69,4,6.020000749943709,0.2334597943383482,2,0.4027538157529634
763.20667,-1.8434027087685363,-8.434602296938921,3,8.2986965,703.6,-3.7,29.6,12.95,0.57,3,5.431263642663019,0.0061325163027261,4,0.6461507758964206
834.1129,-4.136800565028848,-4.844424551218876,3,13.374328,611.4,-3.2,29.4,13.1,0.58,3,4.58669218661638,0.2313973452567447,6,0.4666162812654421
719.08636,-8.06576506534121,-3.911969352518688,2,9.353434,1212.9,-3.7,32.4,14.35,0.61,5,4.201794023206509,0.0399723700130201,1,0.4158337068275874
883.5786,-4.25394858912073,-4.5471199951115695,3,26.633186,690.4,-2.6,25.6,11.5,0.63,3,5.493461570835978,0.2270250074496914,4,0.6395036682569287
865.5483,-2.1047329163581203,-8.50667612872251,3,8.022435,827.2,-2.7,28.8,13.05,0.58,2,4.657757814860585,0.007415262006697,1,0.4324989392648863
760.52026,-3.618645843083984,-0.9254099479862016,3,9.506514,1267.8,-3.2,29.2,13.0,0.62,5,5.338249090942009,0.5742796303919222,7,0.3614292047506283
492.94025,-9.656274777050228,-2.763292658467732,2,14.857782,1593.8,-5.4,31.7,13.15,0.66,4,5.214685774926455,0.0206639032041186,5,0.6455511613933824
715.51373,-4.80814885694002,-7.53818401413053,3,19.539618,585.3,-4.3,29.6,12.65,0.6,3,5.183665033246269,0.4196263550865707,4,0.5768579599453056
230.98521,-12.09385481680824,-6.051661233593999,2,10.686312,1650.9,-7.7,33.2,12.750000000000002,0.65,4,6.431396109735018,0.0007309073700574,7,0.5133549117097511
759.42645,-5.443451602976767,-4.605679983435736,3,12.566917,591.9,-3.9,29.8,12.95,0.58,3,4.999029248580001,0.2594400195554843,7,0.4595746989955804
593.0883,-7.042972701154392,-2.790320345386577,2,5.07274,929.6,-5.1,32.1,13.5,0.58,0,5.401334050669594,0.3314390030130343,4,0.6181421557846467
835.1417,-10.048270088434602,0.1737159867135371,4,0.7500399,2241.7,-1.6999999999999993,31.8,15.05,0.66,5,5.811980213278841,0.3657444630751185,2,0.6569722000707299
828.5434,-2.969826017344328,-8.123783897372192,3,5.871571,747.5,-3.1,31.8,14.35,0.57,3,5.413537789022828,0.0316248853006949,3,0.5016699854739392
666.0735,-8.637988106097712,-3.844400135221573,2,9.360626,1356.8,-4.0,32.1,14.05,0.62,5,4.165406414730064,0.0173214664922116,1,0.3574112566289081
446.23602,-10.048270088434602,-4.61018459792221,2,12.699543,1551.8,-5.8,32.3,13.249999999999998,0.65,4,6.179959973088702,0.0381151752849303,2,0.4955083510080523
777.48486,-4.105260712388727,-0.8758591886349836,3,10.161062,1266.8,-3.1,29.5,13.2,0.62,5,5.499994673345283,0.7457795870292914,2,0.2962127789475015
613.42456,-7.09704101996603,-2.839871104737795,2,3.2137005,970.0,-4.8,28.8,12.0,0.58,0,4.955258079001482,0.304689329866176,1,0.569819222330623
691.81836,-4.497256023773103,-7.943599317913219,1,4.233501,604.2,-4.5,33.6,14.55,0.55,3,5.184129219859111,0.2772407421541994,4,0.5988845712194841
816.0275,-3.9520671424224174,-1.5380375181467112,3,2.8557851,1192.3,-2.8,31.1,14.15,0.59,3,5.467911279743567,0.6488016131813032,1,0.521762542064894
842.5612,-8.106316304449939,-0.920905333499727,4,2.562729,1731.6,-2.1,30.2,14.05,0.63,5,4.786289176066734,0.2352498274876482,6,0.7492462928426724
732.83795,-10.084315634309029,0.4304790124425743,4,11.387629,2148.1,-2.7,29.5,13.4,0.69,5,4.443402484238852,0.3193203501369677,6,0.7039963859103572
719.40186,-4.627921127567893,-7.808460883318991,1,16.880136,618.3,-4.2,31.1,13.45,0.59,3,4.660362462027399,0.3408434951385992,4,0.5274382612759537
795.47925,-7.322325681681187,-7.069704107537199,0,6.9691105,1059.1,-3.1,31.0,13.95,0.59,3,6.5022754024099205,0.1512265329692705,3,0.5148773570843271
616.93744,-7.588161582505075,-1.3578529386877378,4,3.8189285,1314.5,-4.5,29.8,12.65,0.6,1,5.743048093770975,0.5000031922632627,2,0.335468965223496
515.0593,-8.786675982829717,-6.664288803754508,0,1.826479,1226.0,-5.5,32.6,13.55,0.59,1,4.849391729100315,0.0710118041925131,1,0.4195056852063063
541.99274,-8.615459639926197,-6.758885707970468,0,0.6020676,1201.5,-5.3,30.9,12.8,0.58,0,5.853932638302648,0.0863335440365776,7,0.6151344357469949
781.23645,-0.9873209942509344,-1.6326344223626723,3,3.7576096,1367.9,-3.0,30.5,13.75,0.61,5,4.891464397778748,0.0235108791135219,6,0.7050733108215447
329.41772,-10.291577523086977,-3.704757086140868,2,21.71892,1531.5,-6.9,32.6,12.85,0.68,4,6.514942389355764,0.135928257876021,0,0.3870515500524844
633.21436,-8.381163591742432,1.1917588606567375,4,7.6028953,1701.7,-4.0,32.0,14.0,0.64,4,6.313645017005941,0.0598693408284558,2,0.4687500413980474
470.78116,-11.52613746928604,-9.12831292785597,0,7.932492,1965.7,-5.2,33.0,13.9,0.66,4,7.146871798293979,0.0561579334799447,0,0.4810071870870459
725.2333,-2.6364047180058936,-7.416559422995722,3,30.792002,548.5,-4.2,28.4,12.1,0.63,3,6.117989991895674,0.0865804702454585,4,0.5902263899399885
624.9178,-1.4829472500242833,-3.925483195978111,3,7.6158905,608.1,-5.1,31.0,12.95,0.56,0,6.101543419301306,0.0457690157821163,7,0.7394981061795043
306.752,-11.967695406247753,-8.281445404398795,0,0.36253098,1771.3,-6.9,30.9,12.0,0.63,4,7.255319116751551,0.1838137706689444,0,0.3450503422239888
755.1959,-2.969826017344328,-1.348843709714789,3,1.7154863,1224.9,-3.3,28.9,12.8,0.59,5,4.6140719399854975,0.3356245399483424,1,0.4240235270153575
825.62463,-4.9343082675005085,-4.411981560517339,3,14.164527,649.5,-3.2,31.1,13.95,0.59,3,6.20394040440349,0.2448475996791298,4,0.5733286563264827
750.4785,-6.056225882841998,-5.884990497594448,1,2.596182,622.5,-3.9,28.4,12.25,0.55,3,5.9359106663234975,0.2673809458489147,4,0.5951616961766923
633.214,-8.885801233984386,-7.123759481374891,0,15.591724,1417.7,-4.3,27.7,11.7,0.65,4,6.832835560865299,0.040982148549032,0,0.4113023297343079
862.4117,-1.9470336531575096,-1.2497421910123536,3,3.975769,1448.1,-2.1,28.5,13.2,0.61,5,5.888176526155316,0.101073543268913,2,0.5249197097822128
254.92264,-12.76069741548511,-6.41653500699842,2,22.891245,1630.6,-7.5,34.3,13.4,0.69,4,6.447958261412786,7.843208184787139e-06,0,0.4097782144464376
786.41766,-7.024949928217179,-8.074233138020976,1,8.835614,1094.1,-3.2,31.2,14.0,0.6,3,5.341365847603932,0.1197723060985911,1,0.5801722577722439
564.2259,-1.577566807944649,-4.452523090895608,3,8.504943,447.5,-5.8,32.1,13.15,0.55,0,6.421085273628758,0.0432150942004453,4,0.592186948036356
861.1408,-1.172054416857364,-2.695723441170617,3,3.7562792,1158.8,-2.4000000000000004,30.1,13.85,0.59,2,4.596158314774813,0.048590400730331,6,0.4934691249075695
544.18744,-9.822985426719445,-9.601297448935776,0,16.959593,1831.9,-4.7,29.9,12.6,0.68,4,6.528754100250327,0.1549026333302391,7,0.5275473165192618
428.41537,-10.386197081007342,-7.457100953373991,0,4.877774,1684.4,-5.9,30.8,12.45,0.63,4,7.118908687174625,0.0286761010029825,0,0.3810579641386828
719.4595,-7.286280135806762,-4.326393885274327,2,13.02529,932.8,-3.9,30.7,13.4,0.6,3,4.595729556056446,0.1020332351922864,4,0.5113557905792645
843.2081,-1.3748106124010064,-2.15967431728017,3,2.3534052,1265.9,-2.5,28.0,12.75,0.59,5,4.123410618525457,0.065487827470238,6,0.5810110889957627
332.8595,-12.801248654593838,-8.475143827317192,0,9.9259405,1725.6,-6.7,33.2,13.250000000000002,0.65,4,5.722592424679909,0.0052857684263496,7,0.4486391860743739
726.2852,-2.1903410878098803,-3.092129515980358,3,5.460063,858.5,-3.9,30.0,13.05,0.57,3,5.029456307199017,0.2244254462759466,4,0.5602321518400903
678.22504,-5.281246646541852,-7.407550194022774,1,18.821959,564.4,-4.6,31.7,13.55,0.59,3,5.567555678294128,0.4481486078749518,3,0.4108231702443845
670.40027,-7.1871548846520925,-2.889421864089013,2,17.272419,1034.0,-4.3,31.4,13.55,0.62,3,4.521146475734984,0.2672949490617369,6,0.5492511652891534
678.78735,-6.159856827230971,-2.245261992523182,2,9.07968,952.7,-4.3,28.9,12.3,0.59,3,4.937512663241272,0.6442171071068524,4,0.4569260625188082
295.2558,-11.49459761664592,-6.583205742997969,2,12.496398,1687.3,-7.2,33.4,13.1,0.66,4,6.480615918859288,0.0121736741265111,7,0.5145087951614379
376.24493,-10.039258701965998,-3.5516001936007404,2,18.40097,1513.9,-6.6,30.3,11.85,0.66,4,5.531000786045484,0.0461311670915346,0,0.4102315329641889
879.6023,-10.471805252459102,0.3899374820643053,4,16.696085,2328.9,-1.5,29.0,13.75,0.72,5,5.39015597739336,0.3200076954099475,6,0.6082084502988537
790.9893,-4.109766405623029,-5.25434446948804,3,30.925005,538.8,-3.6,29.8,13.1,0.63,3,6.044236020332962,0.2432176645127237,3,0.5357603281216042
803.59546,-3.0914797346705143,-2.015526653712991,3,0.5840669,1125.2,-3.0,29.0,13.0,0.58,3,5.562367194036846,0.3957877977123859,2,0.3196971043339646
397.57617,-9.750894334970596,-7.020153348185981,0,0.6479588,1460.0,-6.3,31.6,12.65,0.6,1,4.397194449643098,0.0539723644384531,5,0.5927719980443898
824.05725,-1.3297536800579763,-1.2497421910123536,3,9.107752,1472.5,-2.5,29.2,13.35,0.63,5,4.120215395384139,0.0386961280750822,6,0.6285810103251529
401.08975,-13.914154883466722,-6.975107203321238,2,5.335019,1517.1,-6.2,33.1,13.45,0.62,4,6.884850749741173,3.261018894721476e-08,0,0.3671192792412466
719.7445,-8.160384623261578,-3.907464738032213,2,9.434952,1247.2,-3.6,31.3,13.85,0.62,5,4.600586930499848,0.0350698414930474,6,0.7061005503494436
593.9192,-10.3276230689614,-9.623820521368147,0,1.0927265,1987.6,-4.1,33.0,14.45,0.65,4,6.992208114479787,0.0720513650558631,7,0.5034541546396656
1016.4573,-3.077962654967605,-7.650799376292388,3,22.778812,882.7,-1.3000000000000007,29.4,14.05,0.63,3,5.0143672803234685,0.0658153149476655,1,0.5791233564129267
406.94916,-10.26904905691546,-5.533630567649449,2,9.646453,1552.4,-6.3,32.2,12.95,0.64,4,5.925230714113758,0.1888290491289134,7,0.4777053956560779
655.20514,-10.106844100480544,-1.9434528219294016,4,22.625618,1942.7,-3.6,31.1,13.75,0.71,5,5.674115354638235,0.2135260946255302,2,0.6212938275742256
892.3774,-0.8927014363305688,-2.5335573196575405,3,5.74338,1249.9,-2.1,32.7,15.3,0.6,5,4.4954239400278455,0.0255071702461383,6,0.6134496863048726
